"群","H","K","A","LHS","RHS","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,2,3,4}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,2,3,4}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{5}","6","6","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{2,5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,2,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,2,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,2,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{3,5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,3,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,3,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,3,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{2,3,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,2,3,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,2,3,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,2,3,5}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{4,5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,4,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,4,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{2,4,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,2,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,2,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,2,4,5}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{3,4,5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,3,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,3,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,3,4,5}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{2,3,4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,2,3,4,5}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{1,2,3,4,5}","30","30","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0}","{0,1,2,3,4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{3}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,3}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,3}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,3}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,3}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{4}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,4}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,4}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,4}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,4}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{3,4}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,3,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,3,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,3,4}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,3,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,3,4}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,3,4}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,3,4}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{5}","12","12","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{3,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,3,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,3,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,3,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,3,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,3,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,3,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,3,5}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{4,5}","24","24","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,4,5}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{3,4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,3,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,3,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,3,4,5}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{2,3,4,5}","48","48","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,2,3,4,5}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{1,2,3,4,5}","60","60","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,3}","{0,1,2,3,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{3}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,3}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,3}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,3}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,3}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{4}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{3,4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,3,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,3,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,3,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,3,4}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,3,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,3,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,3,4}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{5}","18","18","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{3,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,3,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,3,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,3,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,3,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,3,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,3,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,3,5}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{4,5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,4,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,4,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,4,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,4,5}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{3,4,5}","54","54","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,3,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,3,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,3,4,5}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{2,3,4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,2,3,4,5}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{1,2,3,4,5}","90","90","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,2,4}","{0,1,2,3,4,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{3}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,3}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,3}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,3}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,3}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,3}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,3}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,3}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{4}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,4}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{3,4}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,3,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,3,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,3,4}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,3,4}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,3,4}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,3,4}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,3,4}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{5}","36","36","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{3,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,3,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,3,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,3,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,3,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,3,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,3,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,3,5}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{4,5}","72","72","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,4,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,4,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,4,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,4,5}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{3,4,5}","108","108","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,3,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,3,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,3,4,5}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{2,3,4,5}","144","144","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,2,3,4,5}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{1,2,3,4,5}","180","180","成立"
"Z₆（6元、可換）","{0,1,2,3,4,5}","{0,1,2,3,4,5}","{0,1,2,3,4,5}","216","216","成立"